n,radius,central_angle_rad,central_angle_deg,side_chord,circumscribed_side,apothem,spoke_base_angle_deg,diag2,diag2_over_side,apothem_over_radius,vertices_shared_with_smaller_dgon,smallest_proper_divisor_gon,n_is_prime_like,euler_totient,predicted_shared_from_totient
395,197.5,0.01590679824602427,0.9113924050632912,3.1415595326384365,3.1416588973781616,197.49375344786407,89.54430379746836,6.28292034208286,1.9999367437758384,0.9999683718879193,82,5,0,312,82
396,198.0,0.015866629563584814,0.9090909090909092,3.1415596997042337,3.1416585632275917,197.99376922181995,89.54545454545455,6.282921678583939,1.999937062846666,0.9999685314233331,275,2,0,120,275
397,198.5,0.015826663242265962,0.9068010075566751,3.1415598655091648,3.141658231598992,198.4937849163113,89.54659949622166,6.282923004998409,1.999937379509434,0.999968689754717,0,397,1,396,0
398,199.0,0.01578689775673263,0.9045226130653267,3.1415600300658864,3.141657902467047,198.9938005319371,89.54773869346734,6.282924321427511,1.9999376937883127,0.9999688468941562,199,2,0,198,199
399,199.5,0.01574733159694132,0.9022556390977444,3.141560193386895,3.141657575806757,199.4938160692903,89.54887218045113,6.282925627971221,1.999938005707171,0.9999690028535854,182,3,0,216,182
400,200.0,0.015707963267948967,0.9,3.1415603554845335,3.1416572515934362,199.99383152895794,89.55,6.28292692472827,1.9999383152895793,0.9999691576447897,239,2,0,160,239
401,200.5,0.015668791289724655,0.8977556109725686,3.141560516370989,3.1416569298027057,200.4938469115212,89.55112219451371,6.282928211796156,1.999938622558815,0.9999693112794075,0,401,1,400,0
402,201.0,0.015629814196964145,0.8955223880597015,3.141560676058298,3.141656610410488,200.99386221755546,89.55223880597015,6.2829294892711625,1.999938927537865,0.9999694637689326,269,2,0,132,269
403,201.5,0.015591030538907162,0.8933002481389578,3.1415608345583483,3.1416562933930066,201.49387744763038,89.55334987593052,6.28293075724839,1.999939230249433,0.9999696151247165,42,13,0,360,42
404,202.0,0.015552438879157391,0.8910891089108911,3.1415609918828795,3.1416559787267757,201.99389260231004,89.55445544554455,6.2829320158217525,1.999939530715941,0.9999697653579706,203,2,0,200,203
405,202.5,0.015514037795505151,0.8888888888888888,3.1415611480434884,3.1416556663886026,202.49390768215292,89.55555555555556,6.282933265084014,1.999939828959535,0.9999699144797676,188,3,0,216,188
406,203.0,0.015475825879752676,0.8866995073891626,3.1415613030516267,3.141655356355577,202.99392268771197,89.55665024630542,6.282934505126795,1.9999401250020885,0.9999700625010441,237,2,0,168,237
407,203.5,0.015437801737541982,0.8845208845208845,3.1415614569186086,3.1416550486050716,203.49393761953473,89.55773955773955,6.2829357360405895,1.9999404188652061,0.9999702094326031,46,11,0,360,46
408,204.0,0.01539996398818526,0.8823529411764706,3.1415616096556063,3.141654743114734,203.9939524781634,89.55882352941177,6.282936957914787,1.9999407105702294,0.9999703552851148,279,2,0,128,279
409,204.5,0.015362311264497766,0.8801955990220048,3.1415617612736586,3.1416544398624877,204.49396726413477,89.55990220048899,6.282938170837684,1.9999410001382376,0.9999705000691187,0,409,1,408,0
410,205.0,0.015324842212633137,0.8780487804878049,3.1415619117836684,3.1416541388265222,204.99398197798052,89.5609756097561,6.282939374896501,1.999941287590054,0.999970643795027,249,2,0,160,249
411,205.5,0.015287555491921134,0.875912408759124,3.141562061196406,3.1416538399852936,205.4939966202271,89.56204379562044,6.282940570177401,1.9999415729462493,0.9999707864731247,138,3,0,272,138
412,206.0,0.015250449774707733,0.8737864077669902,3.141562209522512,3.1416535433175197,205.99401119139586,89.5631067961165,6.282941756765503,1.9999418562271447,0.9999709281135721,207,2,0,204,207
413,206.5,0.015213523746197546,0.8716707021791767,3.1415623567724986,3.1416532488021733,206.49402569200308,89.5641646489104,6.2829429347448915,1.9999421374528144,0.9999710687264072,64,7,0,348,64
414,207.0,0.015176776104298517,0.8695652173913043,3.1415625029567487,3.141652956418483,206.99404012256005,89.56521739130434,6.282944104198642,1.9999424166430926,0.9999712083215462,281,2,0,132,281
415,207.5,0.015140205559468883,0.8674698795180723,3.141562648085523,3.141652666145928,207.4940544835732,89.56626506024097,6.282945265208829,1.999942693817573,0.9999713469087865,86,5,0,328,86
416,208.0,0.015103810834566312,0.8653846153846153,3.141562792168958,3.14165237796423,207.99406877554398,89.5673076923077,6.28294641785654,1.9999429689956152,0.9999714844978076,223,2,0,192,223
417,208.5,0.015067590664699248,0.8633093525179856,3.141562935217069,3.141652091853358,208.4940829989691,89.56834532374101,6.282947562221896,1.9999432421963463,0.9999716210981732,140,3,0,276,140
418,209.0,0.01503154379708035,0.8612440191387559,3.1415630772397516,3.1416518077935174,208.99409715434052,89.56937799043062,6.282948698384054,1.9999435134386654,0.9999717567193327,237,2,0,180,237
419,209.5,0.014995668990882068,0.8591885441527446,3.1415632182467825,3.1416515257651523,209.49411124214552,89.57040572792363,6.282949826421233,1.999943782741246,0.999971891370623,0,419,1,418,0
420,210.0,0.014959965017094254,0.8571428571428572,3.141563358247824,3.1416512457489354,209.99412526286665,89.57142857142857,6.28295094641072,1.9999440501225396,0.9999720250612697,323,2,0,96,323
421,210.5,0.014924430658383815,0.8551068883610451,3.141563497252422,3.1416509677257727,210.49413921698198,89.57244655581948,6.282952058428885,1.999944315600779,0.9999721578003894,0,421,1,420,0
422,211.0,0.014889064708956366,0.8530805687203792,3.141563635270011,3.1416506916767934,210.99415310496494,89.5734597156398,6.282953162551195,1.999944579193981,0.9999722895969902,211,2,0,210,211
423,211.5,0.014853865974419825,0.851063829787234,3.141563772309913,3.141650417583351,211.4941669272846,89.57446808510639,6.282954258852223,1.9999448409199487,0.9999724204599745,146,3,0,276,146
424,212.0,0.014818833271649968,0.8490566037735849,3.1415639083813405,3.141650145427018,211.99418068440553,89.5754716981132,6.282955347405672,1.9999451007962787,0.9999725503981394,215,2,0,208,215
425,212.5,0.01478396542865785,0.8470588235294118,3.141564043493397,3.1416498751895827,212.494194376788,89.5764705882353,6.2829564282843675,1.9999453588403577,0.9999726794201788,104,5,0,320,104
426,213.0,0.014749261284459123,0.8450704225352113,3.1415641776550816,3.141649606853049,212.99420800488784,89.5774647887324,6.282957501560289,1.999945615069369,0.9999728075346846,285,2,0,140,285
427,213.5,0.014714719688945168,0.8430913348946136,3.1415643108752853,3.14164934039963,213.49422156915665,89.5784543325527,6.282958567304574,1.999945869500297,0.9999729347501483,66,7,0,360,66
428,214.0,0.014680339502756042,0.8411214953271028,3.1415644431627974,3.1416490758117455,213.99423507004192,89.57943925233646,6.282959625587524,1.9999461221499246,0.9999730610749623,215,2,0,212,215
429,214.5,0.014646119597155213,0.8391608391608392,3.1415645745263046,3.141648813072022,214.49424850798684,89.58041958041957,6.2829606764786305,1.9999463730348424,0.9999731865174212,188,3,0,240,188
430,215.0,0.014612058853906014,0.8372093023255813,3.1415647049743907,3.141648552163286,214.99426188343054,89.58139534883722,6.282961720046571,1.999946622171447,0.9999733110857234,261,2,0,168,261
431,215.5,0.014578156165149852,0.8352668213457076,3.1415648345155422,3.1416482930685645,215.49427519680802,89.58236658932715,6.28296275635923,1.9999468695759448,0.9999734347879723,0,431,1,430,0
432,216.0,0.01454441043328608,0.8333333333333334,3.141564963158148,3.141648035771079,215.99428844855032,89.58333333333334,6.282963785483707,1.9999471152643546,0.9999735576321774,287,2,0,144,287
433,216.5,0.014510820570853547,0.8314087759815242,3.1415650909104977,3.141647780254245,216.49430163908448,89.58429561200924,6.282964807486329,1.9999473592525125,0.9999736796262563,0,433,1,432,0
434,217.0,0.014477385500413793,0.8294930875576036,3.1415652177807876,3.1416475265016715,216.99431476883353,89.5852534562212,6.282965822432658,1.9999476015560698,0.9999738007780347,253,2,0,180,253
435,217.5,0.01444410415443583,0.8275862068965517,3.141565343777119,3.141647274497151,217.49432783821672,89.58620689655173,6.282966830387502,1.9999478421904988,0.9999739210952493,210,3,0,224,210
436,218.0,0.014410975475182537,0.8256880733944953,3.141565468907501,3.141647024224666,217.9943408476494,89.58715596330275,6.28296783141493,1.9999480811710955,0.9999740405855477,219,2,0,216,219
437,218.5,0.014377998414598596,0.8237986270022883,3.141565593179851,3.1416467756683795,218.49435379754308,89.58810068649885,6.282968825578277,1.9999483185129805,0.9999741592564901,40,19,0,396,40
438,219.0,0.01434517193419997,0.8219178082191781,3.141565716601995,3.141646528812636,218.99436668830563,89.58904109589041,6.282969812940155,1.9999485542311017,0.9999742771155509,293,2,0,144,293
439,219.5,0.01431249500496489,0.8200455580865604,3.141565839181671,3.141646283641957,219.49437952034108,89.58997722095673,6.282970793562465,1.9999487883402376,0.9999743941701188,0,439,1,438,0
440,220.0,0.014279966607226332,0.8181818181818181,3.14156596092653,3.1416460401410418,219.99439229404982,89.5909090909091,6.282971767506405,1.9999490208549981,0.9999745104274992,279,2,0,160,279
441,220.5,0.014247585730565955,0.8163265306122449,3.1415660818441347,3.141645798294762,220.49440500982865,89.59183673469387,6.282972734832482,1.999949251789829,0.9999746258949145,188,3,0,252,188
442,221.0,0.01421535137370947,0.8144796380090498,3.1415662019419632,3.141645558088159,220.99441766807075,89.59276018099548,6.282973695600515,1.9999494811590113,0.9999747405795056,249,2,0,192,249
443,221.5,0.014183262544423446,0.8126410835214447,3.1415663212274088,3.1416453195064444,221.49443026916578,89.59367945823928,6.282974649869653,1.9999497089766665,0.9999748544883331,0,443,1,442,0
444,222.0,0.014151318259413483,0.8108108108108109,3.1415664397077827,3.1416450825349953,221.9944428134998,89.5945945945946,6.282975597698374,1.999949935256755,0.9999749676283775,299,2,0,144,299
445,222.5,0.014119517544223789,0.8089887640449438,3.141566557390313,3.1416448471593528,222.49445530145547,89.59550561797752,6.2829765391445065,1.999950160013083,0.9999750800065415,92,5,0,352,92
446,223.0,0.014087859433138086,0.8071748878923767,3.1415666742821466,3.1416446133652216,222.99446773341208,89.59641255605382,6.282977474265228,1.9999503832593013,0.9999751916296505,223,2,0,222,223
447,223.5,0.014056342969081849,0.8053691275167786,3.1415667903903524,3.141644381138464,223.49448010974538,89.59731543624162,6.282978403117077,1.9999506050089073,0.9999753025044537,150,3,0,296,150
448,224.0,0.014024967203525862,0.8035714285714286,3.141566905721918,3.1416441504651003,223.9944924308279,89.59821428571429,6.282979325755961,1.9999508252752491,0.9999754126376246,255,2,0,192,255
449,224.5,0.01399373119639106,0.8017817371937639,3.1415670202837553,3.141643921331308,224.49450469702876,89.59910913140311,6.282980242237168,1.9999510440715256,0.9999755220357629,0,449,1,448,0
450,225.0,0.013962634015954637,0.8,3.1415671340826985,3.1416436937234153,224.99451690871382,89.6,6.282981152615372,1.9999512614107897,0.9999756307053947,329,2,0,120,329
451,225.5,0.013931674738757397,0.7982261640798226,3.141567247125506,3.1416434676279046,225.49452906624575,89.6008869179601,6.282982056944639,1.9999514773059488,0.9999757386529745,50,11,0,400,50
452,226.0,0.01390085244951236,0.7964601769911505,3.1415673594188624,3.141643243031406,225.99454116998393,89.60176991150442,6.28298295527844,1.999951691769769,0.9999758458848846,227,2,0,224,227
453,226.5,0.01387016624101454,0.794701986754967,3.141567470969377,3.1416430199206973,226.4945532202846,89.60264900662251,6.282983847669656,1.9999519048148753,0.9999759524074374,152,3,0,300,152
454,227.0,0.013839615214051953,0.7929515418502203,3.141567581783589,3.1416427982827013,226.9945652175009,89.60352422907489,6.2829847341705864,1.9999521164537526,0.9999760582268762,227,2,0,226,227
455,227.5,0.013809198477317772,0.7912087912087912,3.1415676918679627,3.1416425781044857,227.49457716198282,89.6043956043956,6.282985614832954,1.9999523266987502,0.999976163349375,166,5,0,288,166
456,228.0,0.013778915147323654,0.7894736842105263,3.141567801228894,3.1416423593732588,227.99458905407727,89.60526315789474,6.28298648970792,1.9999525355620813,0.9999762677810407,311,2,0,144,311
457,228.5,0.013748764348314194,0.787746170678337,3.141567909872708,3.141642142076369,228.49460089412815,89.60612691466083,6.282987358846082,1.9999527430558266,0.9999763715279132,0,457,1,456,0
458,229.0,0.013718745212182503,0.7860262008733625,3.141568017805661,3.1416419262013027,228.99461268247637,89.60698689956332,6.282988222297488,1.9999529491919337,0.9999764745959667,229,2,0,228,229
459,229.5,0.013688856878386899,0.7843137254901961,3.1415681250339405,3.141641711735682,229.49462441945985,89.6078431372549,6.282989080111641,1.9999531539822206,0.9999765769911104,170,3,0,288,170
460,230.0,0.013659098493868666,0.782608695652174,3.1415682315636673,3.141641498667264,229.99463610541355,89.6086956521739,6.282989932337507,1.999953357438379,0.9999766787191894,283,2,0,176,283
461,230.5,0.013629469212970903,0.7809110629067245,3.1415683374008965,3.1416412869839383,230.4946477406696,89.60954446854663,6.28299077902352,1.9999535595719706,0.9999767797859852,0,461,1,460,0
462,231.0,0.013599968197358411,0.7792207792207791,3.1415684425516175,3.141641076673725,230.9946593255571,89.6103896103896,6.282991620217593,1.999953760394434,0.9999768801972169,341,2,0,120,341
463,231.5,0.013570594615938632,0.7775377969762419,3.1415685470217545,3.1416408677247754,231.49467086040252,89.61123110151188,6.282992455967119,1.9999539599170846,0.9999769799585422,0,463,1,462,0
464,232.0,0.013541347644783592,0.7758620689655172,3.1415686508171676,3.1416406601253644,231.99468234552933,89.61206896551724,6.282993286318982,1.9999541581511149,0.9999770790755574,239,2,0,224,239
465,232.5,0.013512226467052874,0.7741935483870968,3.141568753943656,3.141640453863897,232.4946937812583,89.61290322580645,6.2829941113195655,1.9999543551075982,0.9999771775537991,224,3,0,240,224
466,233.0,0.013483230272917568,0.7725321888412018,3.141568856406954,3.1416402489289,232.99470516790743,89.6137339055794,6.282994931014751,1.999954550797489,0.9999772753987444,233,2,0,232,233
467,233.5,0.013454358259485195,0.7708779443254817,3.1415689582127366,3.141640045309023,233.49471650579204,89.61456102783727,6.282995745449931,1.9999547452316235,0.9999773726158118,0,467,1,466,0
468,234.0,0.013425609630725612,0.7692307692307693,3.141569059366618,3.1416398429930386,233.99472779522472,89.61538461538461,6.2829965546700155,1.9999549384207238,0.999977469210362,323,2,0,144,323
469,234.5,0.013396983597397839,0.767590618336887,3.141569159874151,3.141639641969837,234.49473903651534,89.61620469083155,6.282997358719435,1.9999551303753975,0.9999775651876986,72,7,0,396,72
470,235.0,0.013368479376977844,0.7659574468085106,3.1415692597408316,3.1416394422284277,234.99475022997123,89.61702127659574,6.282998157642147,1.999955321106138,0.999977660553069,285,2,0,184,285
471,235.5,0.013340096193587232,0.7643312101910829,3.141569358972096,3.141639243757935,235.49476137589704,89.61783439490446,6.282998951481644,1.9999555106233293,0.9999777553116648,158,3,0,312,158
472,236.0,0.013311833277922852,0.7627118644067796,3.141569457573323,3.1416390465476005,235.9947724745949,89.61864406779661,6.282999740280957,1.9999556989372451,0.9999778494686224,239,2,0,232,239
473,236.5,0.013283689867187285,0.7610993657505285,3.1415695555498355,3.1416388505867783,236.4947835263643,89.61945031712473,6.283000524082663,1.999955886058049,0.9999779430290245,52,11,0,420,52
474,237.0,0.013255665205020225,0.759493670886076,3.1415696529069,3.141638655864935,236.9947945315023,89.62025316455696,6.283001302928892,1.9999560719957998,0.9999780359979,317,2,0,156,317
475,237.5,0.013227758541430708,0.7578947368421053,3.1415697496497272,3.141638462371648,237.49480549030335,89.62105263157895,6.28300207686133,1.9999562567604494,0.9999781283802246,114,5,0,360,114
476,238.0,0.013199969132730223,0.7563025210084033,3.1415698457834726,3.141638270096603,237.99481640305953,89.6218487394958,6.283002845921224,1.999956440361845,0.9999782201809224,283,2,0,192,283
477,238.5,0.013172296241466638,0.7547169811320755,3.1415699413132394,3.141638079029595,238.49482727006043,89.62264150943396,6.283003610149391,1.999956622809731,0.9999783114048655,164,3,0,312,164
478,239.0,0.013144739136358967,0.7531380753138075,3.141570036244076,3.1416378891605246,238.99483809159318,89.6234309623431,6.283004369586221,1.9999568041137503,0.9999784020568753,239,2,0,238,239
